text,label
"Pancreas disease (PD) is an important viral disease in Norwegian, Scottish and Irish aquaculture causing biological losses in terms of reduced growth, mortality, increased feed conversion ratio, and carcass downgrading. We developed a bio-economic model to investigate the economic benefits of a disease triggered early harvesting strategy to control PD losses. In this strategy, the salmon farm adopts a PCR (Polymerase Chain Reaction) diagnostic screening program to monitor the virus levels in stocks. Virus levels are used to forecast a clinical outbreak of pancreas disease, which then initiates a prescheduled harvest of the stock to avoid disease losses. The model is based on data inputs from national statistics, literature, company data, and an expert panel, and use stochastic simulations to account for the variation and/or uncertainty associated with disease effects and selected production expenditures. With the model, we compared the impacts of a salmon farm undergoing prescheduled harvest versus the salmon farm going through a PD outbreak. We also estimated the direct costs of a PD outbreak as the sum of biological losses, treatment costs, prevention costs, and other additional costs, less the costs of insurance pay-outs. Simulation results suggests that the economic benefit from a prescheduled harvest is positive once the average salmon weight at the farm has reached 3.2kg or more for an average Norwegian salmon farm stocked with 1,000,000smolts and using average salmon sales prices for 2013. The direct costs from a PD outbreak occurring nine months (average salmon weight 1.91kg) after sea transfer and using 2013 sales prices was on average estimated at NOK 55.4 million (5%, 50% and 90% percentile: 38.0, 55.8 and 72.4) (NOK=euro0.128 in 2013). Sensitivity analyses revealed that the losses from a PD outbreak are sensitive to feed- and salmon sales prices, and that high 2013 sales prices contributed to substantial losses associated with a PD outbreak.",1
"Human enteric viruses are among the main causative agents of shellfish-associated outbreaks. In this study, the kinetics of viral bioaccumulation in live oysters and the heat stabilities of the predominant enteric viruses were determined both in tissue culture and in oyster tissues. A human norovirus (HuNoV) GII.4 strain, HuNoV surrogates (murine norovirus [MNV-1], Tulane virus [TV]), hepatitis A virus (HAV), and human rotavirus (RV) bioaccumulated to high titers within oyster tissues, with different patterns of bioaccumulation for the different viruses. We tested the thermal stability of each virus at 62, 72, and 80 degrees C in culture medium. The viruses can be ranked from the most heat resistant to the least stable as follows: HAV, RV, TV, MNV-1. In addition, we found that oyster tissues provided protection to the viruses during heat treatment. To decipher the mechanism underlying viral inactivation by heat, purified TV was treated at 80 degrees C for increasing time intervals. It was found that the integrity of the viral capsid was disrupted, whereas viral genomic RNA remained intact. Interestingly, heat treatment leading to complete loss of TV infectivity was not sufficient to completely disrupt the receptor binding activity of TV, as determined by the porcine gastric mucin-magnetic bead binding assay. Similarly, HuNoV virus-like particles (VLPs) and a HuNoV GII.4 strain retained some receptor binding ability following heat treatment. Although foodborne viruses have variable heat stability, 80 degrees C for >6 min was sufficient to completely inactivate enteric viruses in oysters, with the exception of HAV.",0
"Limited evidence exists on the latent effects of toxicant exposure on the seawater adaptability of anadromous salmon and steelhead. It is unclear whether such an effect exists for the widely used and relatively non-toxic herbicide endothall. Coho salmon, Oncorhynchus kisutch (coho), Chinook salmon, O. tshawytscha (Chinook), and anadromous rainbow trout, O. mykiss (steelhead) were subjected to a 10-day seawater challenge following freshwater treatments [0-12 mg acid equivalent (a.e)./L at 96 h]. Mean survival resulted in 82 % (n = 225), 84 % (n = 133), 90 % (n = 73) and 59 % (n = 147) survival for 0, 3-5, 6-8, and 9-12 mg a.e./L, respectively. Our results indicate a lower toxicity threshold compared with previously reported acute toxicity results, but higher compared with previous seawater challenge studies. We demonstrate the utility of the seawater challenge assay to accurately define toxic effects of pesticides on salmonids with complex life-histories.",0
"Melanised focal changes (black spots) are common findings in the white skeletal muscle of seawater-farmed Atlantic salmon (Salmo salar). Fillets with melanised focal changes are considered as lower quality and cause large economic losses. It has been suggested that red focal changes (red spots) precede the melanised focal changes. In the present work, we examined different populations of captive and wild salmon for the occurrence of both types of changes, which were investigated for the presence of different viruses by immunohistochemistry and RT-qPCR. The occurrence of red or melanised foci varied significantly between the populations, from none in wild fish control group, low prevalence of small foci in fish kept in in-house tanks, to high prevalence of large foci in farm-raised salmon. Large amounts of Piscine orthoreovirus (PRV) antigen were detected in all foci. No other viruses were detected. Red focal changes contained significantly higher levels of PRV RNA than apparently non-affected areas in white muscle of the same individuals. Some changes displayed a transient form between a red and melanised pathotype, indicating a progression from an acute to a chronic manifestation. We conclude that PRV is associated with the focal pathological changes in the white muscle of farmed Atlantic salmon and is a premise for the development of focal melanised changes.",0
"BACKGROUND: Environmental pollutants such as dioxins and PCBs, heavy metals, and organochlorine pesticides are a global threat to food safety. In particular, the aquatic biota can bioaccumulate many of these contaminants potentially making seafood of concern for chronic exposure to humans. OBJECTIVES: The main objective was to evaluate trends of contaminant levels in Norwegian farmed Atlantic salmon in light of the derived tolerable intakes. METHODS: Through an EU-instigated surveillance programme, the Norwegian Food Safety Authority (NFSA) has between 1999 and 2011 collected more than 2300 samples of Norwegian farmed Atlantic salmon (Salmo salar) for contaminant analyses. The fillets of these fish were homogenised and analysed for dioxins, PCBs, heavy metals and organochlorine pesticides. RESULTS: The levels of the contaminants mercury, arsenic, dioxins, dioxin-like PCBs and DDT in Norwegian farmed salmon fillet have decreased during our period of analyses. The levels of cadmium, lead and several organochlorine pesticides were too close to the limit of quantification to calculate time trends. For PCB6 and quantifiable amounts of pesticides, except DDT, stable levels were observed. CONCLUSION: The contaminant levels in Norwegian farmed salmon have generally decreased between 1999 and 2011. Excluding other dietary sources, the levels of dioxins and dioxin-like PCBs in 2011 allowed consumption of up to 1.3kg salmon per week to reach the tolerable weekly intake. The group of contaminants which was the limiting factor for safe consumption of Norwegian farmed salmon, based on currently established TWI values, is the sum of dioxins and dioxin-like PCBs.",0
"Infectious salmon anemia (ISA) is a systemic disease caused by an orthomyxovirus, which has a significant economic impact on the production of Atlantic salmon (Salmo salar). Currently, there are several commercial ISA vaccines available, however, those products are applied through injection, causing stress in the fish and leaving them susceptible to infectious diseases due to the injection process and associated handling. In this study, we evaluated an oral vaccine against ISA containing a recombinant viral hemagglutinin-esterase and a fusion protein as antigens. Our findings indicated that oral vaccination is able to protect Atlantic salmon against challenge with a high-virulence Chilean isolate. The oral vaccination was also correlated with the induction of IgM-specific antibodies. On the other hand, the vaccine was unable to modulate expression of the antiviral related gene Mx, showing the importance of the humoral response to the disease survival. This study provides new insights into fish protection and immune response induced by an oral vaccine against ISA, but also promises future development of preventive solutions or validation of the current existing therapies.",0
"The black-lip pearl oyster Pinctada margaritifera is a protandrous hermaphrodite species. Its economic value has led to the development of controlled hatchery reproduction techniques, although many aspects remain to be optimized. In order to understand reproductive mechanisms and their controlling factors, two independent experiments were designed to test hypotheses of gametogenesis and sex ratio control by environmental and hormonal factors. In one, pearl oysters were exposed under controlled conditions at different combinations of temperature (24 and 28 degrees C) and food level (10,000 and 40,000 cells mL(-1) ); whereas in the other, pearl oysters were conditioned under natural conditions into the lagoon and subjected to successive 17beta-estradiol injections (100 mug per injection). Gametogenesis and sex ratio were assessed by histology for each treatment. In parallel, mRNA expressions of nine marker genes of the sexual pathway (pmarg-foxl2, pmarg-c43476, pmarg-c45042, pmarg-c19309, pmarg-c54338, pmarg-vit6, pmarg-zglp1, pmarg-dmrt, and pmarg-fem1-like) were investigated. Maximum maturation was observed in the treatment combining the highest temperature (28 degrees C) and the highest microalgae concentration (40,000 cells mL(-1) ), where the female sex tended to be maintained. Injection of 17beta-estradiol induced a significant increase of undetermined stage proportion 2 weeks after the final injection. These results suggest that gametogenesis and gender in adult pearl oysters can be controlled by environmental factors and estrogens. While there were no significant effects on relative gene expression, the 3-gene-pair expression ratio model of the sexual pathway of P. margaritifera, suggest a probable dominance of genetic sex determinism without excluding a mixed sex determination mode (genetic + environmental). J. Exp. Zool. 325A:13-24, 2016. (c) 2015 Wiley Periodicals, Inc.",0
"A novel method was developed to detect four lipophilic shellfish toxins (OA, SPX1, DTX1, and AZA1) in edible shellfish products via a combination of QuEChERS technology and high performance liquid chromatography-tandem Mass Spectrometry (HPLCMS/MS). The samples were homogeneously extracted with acetonitrile-water (85%, V/V) and purified with QuEChERS technology. Using C18 column with acetonitrile/water (2 mmol/L ammonium acetate, 0.1% formic acid) as mobile phase, the analytes were separated by HPLC-MS/MS with electrospray ionization (ESI) mode, followed by multiple reaction monitoring (MRM). Quantification was performed by external standard calibration method. The limits of detection (LOD, S/N=3) for OA and DTX1 were 10 mug/kg, the calibration curves showed good linearity in the range of 1.0 to 100 mug/L, while the LOD for AZA1 and SPX1 was 1.0 mug/kg, with a linearity range between 1.0 20 mug/L. The correlation coefficients (r~2) were > 0.999 for all four toxins. The average spiked recoveries of the shellfish toxins at three concentration levels were between 81.9% and 93.1% while relative standard deviation (RSD) was < 5%. A total of 15 import and export samples of fish including mussels, octopus, geoducks, and oysters were screened by this newly developed method and SPX1 toxin was found in 5 samples. This method is quick, easy-to-perform, sensitive, and appropriate to detect lipophilic shellfish toxins in shellfish products.",0
"Infectious salmon anemia (ISA) is a serious disease of marine-farmed Atlantic salmon (Salmo salar) caused by ISA virus (ISAV), belonging to the genus Isavirus, family Orthomyxoviridae. There is an urgent need to understand the virulence factors and pathogenic mechanisms of ISAV and to develop new vaccine approaches. Using a recombinant molecular biology approach, we report the development of a plasmid-based reverse genetic system for ISAV, which includes the use of a novel fish promoter, the Atlantic salmon internal transcribed spacer region 1 (ITS-1). Salmon cells cotransfected with pSS-URG-based vectors expressing the eight viral RNA segments and four cytomegalovirus (CMV)-based vectors that express the four proteins of the ISAV ribonucleoprotein complex allowed the generation of infectious recombinant ISAV (rISAV). We generated three recombinant viruses, wild-type rISAV(901_09) and rISAVr(S6-NotI-HPR) containing a NotI restriction site and rISAV(S6/EGFP-HPR) harboring the open reading frame of enhanced green fluorescent protein (EGFP), both within the highly polymorphic region (HPR) of segment 6. All rescued viruses showed replication activity and cytopathic effect in Atlantic salmon kidney-infected cells. The fluorescent recombinant viruses also showed a characteristic cytopathic effect in salmon cells, and the viruses replicated to a titer of 6.5105 PFU/ml,similar to that of the wild-type virus. This novel reverse genetics system offers a powerful tool to study the molecular biology of ISAV and to develop a new generation of ISAV vaccines to prevent and mitigate ISAV infection, which has had a profound effect on the salmon industry.",0
"Due to increasing resistance to chemical therapeutants, the use of 'cleaner fish' (primarily wrasse, Labridae, species) has become popular in European salmon farming for biocontrol of the salmon louse, Lepeophtheirus salmonis (Kroyer). While being efficient de-licers, cleaner fish mortality levels in salmon cages are commonly high, and systemic bacterial infections constitute a major problem. Atypical furunculosis, caused by Aeromonas salmonicida A-layer types V and VI, is among the most common diagnoses reached in clinical investigations. A previously described real-time PCR (qPCR), targeting the A. salmonicida A-layer gene (vapA), was modified and validated for specific and sensitive detection of all presently recognized A-layer types of this bacterium. Before stocking and during episodes of increased mortality in salmon cages, cleaner fish (primarily wild-caught wrasse) were sampled and screened for A. salmonicida by qPCR and culture. Culture indicated that systemic bacterial infections are mainly contracted after salmon farm stocking, and qPCR revealed A. salmonicida prevalences of approximately 4% and 68% in pre- and post-stocked cleaner fish, respectively. This underpins A. salmonicida's relevance as a contributing factor to cleaner fish mortality and emphasizes the need for implementation of preventive measures (e.g. vaccination) if current levels of cleaner fish use are to be continued or expanded.",0
"Since 2008, the emergent virus OsHV-1microvar has provoked massive mortality events in Crassostrea gigas spat and juveniles in France. Since 2012, mortality driven by the pathogenic bacteria Vibrio aestuarianus has stricken market-sized adults. A hypothesis to explain the sudden increase in mortality observed in France since 2012 is that selective pressure due to recurrent viral infections could have led to a higher susceptibility of adults to Vibrio infection. In our study, two OsHV-1-resistant lines (AS and BS) and their respective controls (AC and BC) were experimentally challenged in the laboratory to determine their level of susceptibility to V. aestuarianus infection. At the juvenile stage, the selected lines exhibited lower mortality (14 and 33%) than the control lines (71 and 80%), suggesting dual-resistance to OsHV-1 and V. aestuarianus in C. gigas. Interestingly, this pattern was not observed at the adult stage, where higher mortality was detected for AS (68%) and BC (62%) than AC (39%) and BS (49%). These results were confirmed by the analysis of the expression of 31 immune-related genes in unchallenged oysters. Differential gene expression discriminated oysters according to their susceptibility to infection at both the juvenile and adult stages, suggesting that resistance to V. aestuarianus infection resulted in complex interactions between the genotype, stage of development and immunity status. Finally, survivors of the V. aestuarianus challenge at the juvenile stage still exhibited significant mortality at the adult stage during a second and third V. aestuarianus challenge, indicating that these survivors were not genetically resistant.",0
"The efficiency of Ovaprim salmon gonadotropin-releasing hormone agonist (GnRHa) and dopamine antagonist on the induction of spawning and spermiation in Prochilodus lineatus in comparison with the commonly used method using pituitary extract (PE) was evaluated. Females received PE at 0.5 + 5.0 mg/kg and Ovaprim at 0.05 + 0.45 ml/kg or at 0.125 + 0.375 ml/kg. All males received a first dose of PE at 0.4 mg/kg and then PE at 4.0 mg/kg or Ovaprim at 0.25 ml/kg. Oocyte, egg, larvae and sperm quality were evaluated. All females spawned and oocyte, egg and larvae quality were similar between Ovaprim-treated (both doses) and PE-treated females. Data from females were pooled and the mean values were: 242 g ova weight, 15% ova index, 1209 oocytes/g ova, 284,539 oocytes/female, 183 oocytes/g body weight, 1.18 mm oocyte diameter, 49% fertilization rate, 43% hatching rate and 89% normal larvae. Sperm quality was similar between Ovaprim-treated and PE-treated males. Data from males were pooled and the mean values of semen were: volume of 3.0 ml, 14.9 x 109 sperm/ml, osmolality of 283 mOsm/kg, pH of 7.4, 71% motile sperm, 217 mum/s curvilinear velocity, 102 mum/s straight-line velocity and 189 mum/s average path velocity. Ovaprim treatment can be used for commercial reproduction of P. lineatus, without any loss of gamete quality in comparison with PE treatment.",0
"Selective breeding practices in Atlantic salmon aquaculture have been carried out intensively since the 1970s. Along with the phenotypic improvement of fish, we expect to observe genomic regions showing evidence of selection for traits related to growth and age at sexual maturation, as well as traits involved in the domestication process. This is mainly linked to the increase in the frequency of favourable alleles at loci that affect the traits of interest in the breeding population. In this study we searched for signatures of selection in the Cermaq Atlantic salmon broodstock, a Mowi strain, which was derived from wild Norwegian populations, and is now farmed in British Columbia, Canada. A 6.5K SNP array was used to genotype 202 fish from the Cermaq population, and the genotypes were compared with four wild populations from Norway. We used three methods based on FST values to detect signatures of selection. Forty four markers showing divergence in allele frequency were identified as outliers by the three detection methods, suggesting the presence of signatures of selection in the Cermaq population relative to their wild counterparts. Markers identified as outliers are associated with molecular functions that could be related to the selection for economically important traits (e.g., growth) as well as the domestication process (e.g., response to pathogens and environmental stressors). Of particular interest were three outlier markers that had been previously associated with grilsing (i.e., early sexual maturation) an undesirable trait, which has been heavily selected against in Atlantic salmon aquaculture. This study provides clear evidence of the presence of signatures of selection and domestication in a farmed Atlantic salmon population.",0
"UNLABELLED: In the summer of 2010, Vibrio parahaemolyticus caused an outbreak in Maryland linked to the consumption of oysters. Strains isolated from both stool and oyster samples were indistinguishable by pulsed-field gel electrophoresis (PFGE). However, the oysters contained other potentially pathogenic V. parahaemolyticus strains exhibiting different PFGE patterns. In order to assess the identity, genetic makeup, relatedness, and potential pathogenicity of the V. parahaemolyticus strains, we sequenced 11 such strains (2 clinical strains and 9 oyster strains). We analyzed these genomes by in silico multilocus sequence typing (MLST) and determined their phylogeny using a whole-genome MLST (wgMLST) analysis. Our in silico MLST analysis identified six different sequence types (STs) (ST8, ST676, ST810, ST811, ST34, and ST768), with both of the clinical and four of the oyster strains being identified as belonging to ST8. Using wgMLST, we showed that the ST8 strains from clinical and oyster samples were nearly indistinguishable and belonged to the same outbreak, confirming that local oysters were the source of the infections. The remaining oyster strains were genetically diverse, differing in >3,000 loci from the Maryland ST8 strains. eBURST analysis comparing these strains with strains of other STs available at the V. parahaemolyticus MLST website showed that the Maryland ST8 strains belonged to a clonal complex endemic to Asia. This indicates that the ST8 isolates from clinical and oyster sources were likely not endemic to Maryland. Finally, this study demonstrates the utility of whole-genome sequencing (WGS) and associated analyses for source-tracking investigations. IMPORTANCE: Vibrio parahaemolyticus is an important foodborne pathogen and the leading cause of bacterial infections in the United States associated with the consumption of seafood. In the summer of 2010, Vibrio parahaemolyticus caused an outbreak in Maryland linked to oyster consumption. Strains isolated from stool and oyster samples were indistinguishable by pulsed-field gel electrophoresis (PFGE). The oysters also contained other potentially pathogenic V. parahaemolyticus strains with different PFGE patterns. Since their identity, genetic makeup, relatedness, and potential pathogenicity were unknown, their genomes were determined by using next-generation sequencing. Whole-genome sequencing (WGS) analysis by whole-genome multilocus sequence typing (wgMLST) allowed (i) identification of clinical and oyster strains with matching PFGE profiles as belonging to ST8, (ii) determination of oyster strain diversity, and (iii) identification of the clinical strains as belonging to a clonal complex (CC) described only in Asia. Finally, WGS and associated analyses demonstrated their utility for trace-back investigations.",0
"Epizootic epitheliotropic disease virus (EEDV; salmonid herpesvirus [SalHV3]; family Alloherpesviridae) causes a systemic disease of juvenile and yearling Lake Trout Salvelinus namaycush. No cell lines are currently available for the culture and propagation of EEDV, so primary diagnosis is limited to PCR and electron microscopy. To better understand the pervasiveness of EEDV (carrier or latent state of infection) in domesticated and wild Lake Trout populations, we developed a sensitive TaqMan quantitative PCR (qPCR) assay to detect the presence of the EEDV terminase gene in Lake Trout tissues. This assay was able to detect a linear standard curve over nine logs of plasmid dilution and was sensitive enough to detect single-digit copies of EEDV. The efficiency of the PCR assay was 99.4 +/- 0.06% (mean +/- SD), with a 95% confidence limit of 0.0296 (R(2) = 0.994). Methods were successfully applied to collect preliminary data from a number of species and water bodies in the states of Pennsylvania, New York, and Vermont, indicating that EEDV is more common in wild fish than previously known. In addition, through the development of this qPCR assay, we detected EEDV in a new salmonid species, the Cisco Coregonus artedi. The qPCR assay was unexpectedly able to detect two additional herpesviruses, the Atlantic Salmon papillomatosis virus (ASPV; SalHV4) and the Namaycush herpesvirus (NamHV; SalHV5), which both share high sequence identity with the EEDV terminase gene. With these unexpected findings, we subsequently designed three primer sets to confirm initial TaqMan qPCR assay positives and to differentiate among EEDV, ASPV, and NamHV by detecting the glycoprotein genes via SYBR Green qPCR. Received April 20, 2015; accepted November 10, 2015.",0
"This study aims to identify at the expression level the immune-related genes associated with IPN-susceptible and resistant phenotypes in Atlantic salmon full-sibling families. We have analyzed thirty full-sibling families infected by immersion with IPNV and then classified as resistant or susceptible using a multivariate survival analysis based on a gamma-Cox frailty model and the Kaplan-Meier mortality curves. In four families within each group head kidneys were pooled for real-time PCR and one-color salmon-specific oligonucleotide microarray (21K) analysis at day 1 and 5 post-infection. Transcripts involved in innate response (IL-6, IFN-alpha), antigen presentation (HSP-70, HSP-90, MHC-I), TH1 response (IL-12, IFN-gamma, CRFB6), immunosuppression (IL-10, TGF-beta1) and leukocyte activation and migration (CCL-19, CD18) showed a differential expression pattern between both phenotypes, except in IL-6. In susceptible families, except for IFN-gamma, the expressions dropped to basal values at day 5 post-infection. In resistant families, unlike susceptible families, levels remained high or increased (except for IL-6) at day 5. Transcriptomic analysis showed that both families have a clear differential expression pattern, resulting in a marked down-regulation in immune related genes involved in innate response, complement system, antigen recognition and activation of immune response in IPN-resistant. Down-regulation of genes, mainly related to tissue differentiation and protein degradation metabolism, was also observed in resistant families. We have identified an immune-related gene patterns associated with susceptibility and resistance to IPNV infection of Atlantic salmon. This suggests that a limited immune response is associated with resistant fish phenotype to IPNV challenge while a highly inflammatory but short response is associated with susceptibility.",0
"Predicting microbial safety of fresh products in modified atmosphere packaging implies to take into account the dynamic of O2, CO2 and N2 exchanges in the system and its effect on microbial growth. In this paper a mechanistic model coupling gas transfer and predictive microbiology was validated using dedicated challenge-tests performed on poultry meat, fresh salmon and processed cheese, inoculated with either Listeria monocytogenes or Pseudomonas fluorescens and packed in commercially used packaging materials (tray + lid films). The model succeeded in predicting the relative variation of O2, CO2 and N2 partial pressure in headspace and the growth of the studied microorganisms without any parameter identification. This work highlighted that the respiration of the targeted microorganism itself and/or that of the naturally present microflora could not be neglected in most of the cases, and could, in the particular case of aerobic microbes contribute to limit the growth by removing all residual O2 in the package. This work also confirmed the low sensitivity of L. monocytogenes toward CO2 while that of P. fluorescens permitted to efficiently prevent its growth by choosing the right combination of packaging gas permeability value and initial % of CO2 initially flushed in the pack.",0
"The purpose of this study was to determine the ability of enterocin AS-48 to control Listeria monocytogenes in fish during storage at 4 ÁC. AS-48 (0.37 mug/cm2) was tested singly and in combination with phage P100 (2.3 * 107 PFU/cm2) on a cocktail of 103 CFU/cm2L. monocytogenes strains inoculated in fillet tissues of raw hake and salmon and in smoked salmon. In raw fish, AS-48 alone reduced listeria with respect to the untreated control by 1.68, 2.79, 2.9, and 3.13 log CFU/cm2 (in hake) and by 1.9, 2.55, 2.8, and 2.8 (in salmon) at 1, 2, 3, and 7 d, respectively. Phage P100 treatment also yields significant reductions (but lower than AS-48) in listeria counts in both raw fishes. A combined treatment of AS-48/P100 eliminated listeria from hake and salmon fillets from 2 and 1 days respectively. In smoked salmon, AS-48 reduced listeria by 2, 3.4, 4.5, 4.25, and 4.25 log CFU/cm2 with respect to the control at 1, 5, 10, 15, and 30 d, respectively. P100 treatment also reduced listeria counts but in lesser quantities than AS-48. A combined treatment of AS-48/P100 reduced listeria below detection levels from 1 to 15 d; afterwards, a slight listeria reactivation was detected. All rights reserved, Elsevier.",0
"In fish, the innate immune system is the primary response against infection. Toll-like receptors (TLRs) recognize pathogens through pathogen-associated molecular patterns (PAMPs), and some target molecules of TLRs are homologous between fish and mammals. Piscirickettsia salmonis is one of the main pathogens affecting the salmon industry in Chile. Better knowledge of mechanisms underlying its invasive capacity and recognition of target cells is crucial for vaccine development. Therefore, Salmo salar L. TLR1, TLR22, membrane TLR5M and soluble TLR5S sequences were cloned, and expression kinetics were analysed by RT-qPCR in salmon head kidney cells (SHK-1) infected with three different P. salmonis preparations: alive, formaldehyde treated, extract. Clearly, all analysed TLRs were expressed and transcription level changes were revealed at 2 hpi, 12 or 16 hpi and 24 hpi depending on P. salmonis infection scheme. Increased IL1-beta expression confirmed TLR pathway response. Furthermore, significant expression modulations of several members of the TLR pathway in this in vitro model suggest that P. salmonis extract rather than formaldehyde-inactivated bacteria might strengthen the salmon immune system.",0
"UNLABELLED: Increasing atmospheric carbon dioxide results in ocean acidification and warming, significantly impacting marine invertebrate larvae development. We investigated how ocean acidification in combination with warming affected D-veliger larvae of the Pacific oyster Crassostrea gigas. Larvae were reared for 40h under either control (pH8.1, 20 degrees C), acidified (pH7.9, 20 degrees C), warm (pH8.1, 22 degrees C) or warm acidified (pH7.9, 22 degrees C) conditions. Larvae in acidified conditions were significantly smaller than in the control, but warm acidified conditions mitigated negative effects on size, and increased calcification. A proteomic approach employing two-dimensional electrophoresis (2-DE) was used to quantify proteins and relate their abundance to phenotypic traits. In total 12 differentially abundant spots were identified by nano-liquid chromatography-tandem mass spectrometry. These proteins had roles in metabolism, intra- and extra-cellular matrix formations, stress response, and as molecular chaperones. Seven spots responded to reduced pH, four to increased temperature, and six to acidification and warming. Reduced abundance of proteins such as ATP synthase and GAPDH, and increased abundance of superoxide dismutase, occurred when both pH and temperature changes were imposed, suggesting altered metabolism and enhanced oxidative stress. These results identify key proteins that may be involved in the acclimation of C. gigas larvae to ocean acidification and warming. SIGNIFICANCE: Increasing atmospheric CO2 raises sea surface temperatures and results in ocean acidification, two climatic variables known to impact marine organisms. Larvae of calcifying species may be particularly at risk to such changing environmental conditions. The Pacific oyster Crassostrea gigas is ecologically and commercially important, and understanding its ability to acclimate to climate change will help to predict how aquaculture of this species is likely to be impacted. Modest, yet realistic changes in pH and/or temperature may be more informative of how populations will respond to contemporary climate change. We showed that concurrent acidification and warming mitigates the negative effects of pH alone on size of larvae, but proteomic analysis reveals altered patterns of metabolism and an increase in oxidative stress suggesting non-additive effects of the interaction between pH and temperature on protein abundance. Thus, even small changes in climate may influence development, with potential consequences later in life.",1
"Sample preparation has recently been an issue in the detection of food poisoning pathogens, particularly viruses such as norovirus (NoV), in food because of the complexity of foods and raw fresh materials. Here, we demonstrate a total analytical microfluidic chip module to automatically perform a series of essential processes (cell concentration, lysis (RNA extraction), nucleic acid amplification, and detection) for the fast but sensitive detection of norovirus in oysters. The murine NoV spiked oyster was stomached using a standard method. The supernatant was first loaded into a shape switchable sample preparation chamber consisting of charge switchable micro-beads. Murine NoV, which was adsorbed on microbeads by electrostatic physisorption, was lysed using bead beating. The extracted RNA was transferred to the detection chamber to be amplified using Nucleic Acid Sequence Based Amplification (NASBA). The optimal surface functionality, size, and number of microbeads were achieved for the virus concentration and the stable RNA extraction in the shape-switchable micro-channel. As a result, murine NoV in a single oyster was successfully detected within 4h by the microfluidic chip developed here, and could be directly applied to the large volume environmental sample as well as the food sample.",0
"Seaweeds have great potential as feed ingredients for fish farming, though their effects on the fatty acid content and profile of fish flesh are not well established. Recent studies suggest that seaweed supplementation can increase the concentration of long chain omega-3 PUFA (LC n-3 PUFAs) in various animal species, though this effect has never been assessed in salmon. Primarily, this study compared the fatty acid profiles of Atlantic salmon (Salmo salar) that were fed a high quality diet containing seaweed (Diet A), with those on a high quality control diet without seaweed (Diet B). In addition, fatty acid profiles of Atlantic salmon that were fed a standard industrial quality diet containing seaweed (Diet C), were compared to those on a similar diet without seaweed (Diet D). Total fatty acid concentrations were significantly higher (+30%, p<0.05) in the flesh of the fish that were fed seaweed. Flesh concentrations of eicosapentaenoic acid (EPA) and DHA were 30% and 62% higher (p<0.05) in Diet A and Diet C groups compared to salmon in Diet B and Diet D groups respectively. Analysis of the fish lipid revealed no significant differences in LC-3 PUFAs between the high quality diet groups, while significantly higher (+ 45%, p<0.005) concentrations EPA + DHA were found in fish that consumed Diet C compared to Diet D. These findings support the hypothesis that the inclusion of seaweed in fish farm diets alters lipid partitioning and profiles of Atlantic salmon. Practical Applications. This study reveals a possible way to substantially increase EPA and DHA concentrations in farmed salmon. Both EPA and DHA are LC n-3 PUFAs and are essential components of the human diet. Unfortunately, consumption of such PUFAs is generally below RDI levels, which is in turn linked to several non-communicable diseases. Moreover, EPA + DHA concentrations in farmed salmon are now declining due to the replacement of scarce fish oils (rich in LC n-3 PUFA) by more sustainable plant-based oils (low in EPA + DHA) in fish feeds. Since salmon is one of the world's most consumed fish and one of the few major sources of LC n-3 PUFAs, it is of great importance to maintain or increase EPA + DHA levels in farmed salmon. The results of this study show that this could be achieved by dietary inclusion of seaweed.Seaweed can increase LC n-3 PUFA levels in salmon. © 2015 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.",0
"Infectious salmon anemia virus (ISAV) is a salmon pathogen causing serious outbreaks in fish farms world-wide. There is currently no effective commercially available vaccine and there is a need for better understanding of host pathogen interactions with this virus. Various strains can cause both acute and persistent infections and therefore establish a balance with the host immune responses. We have studied host responses to this infection by analyzing the main branches of the unfolded protein response (UPR) in salmon cells in vitro and in tissues from infected fish to gain a better understanding of virus-host interactions. ISAV induce the main symptoms and signaling pathways of UPR (ATF6, PERK and IRE1) without inducing translational attenuation. This may be due to concomitant induction of an important negative feedback loop via the phosphatase regulator GADD34. The host cells can therefore respond with translation of cytokine and antiviral proteins to curb or control infection.",0
"Bioaccessibility describes the fraction of contaminants released from the food matrix into the digestive tracts of humans, which is beneficial for improving the health risk assessment of contaminants. In this study, the bioaccessibilities of cadmium (Cd), copper (Cu), and zinc (Zn) in two severely contaminated green oyster (Crassostrea angulate) and blue oyster (Crassostrea hongkongensis) populations were investigated. A human health risk assessment of these metals was then performed based on bioaccessibility measurements. Among the three metals, the bioaccessibility was the highest for Cu (42-95%), and Cd and Zn had comparable bioaccessibility (13-58%). There was no major difference in the bioaccessibility between green and blue oysters. A significant correlation between the tissue Cu and Zn concentrations was found in these highly contaminated oysters. A health risk assessment showed that all three metals in both oyster species seriously exceeded the levels recommended by the United States Environmental Protection Agency. Thus, oysters from these locations, and the metals contained therein, presented quite high risks for human consumption, which should be a great cause of concern. A significant relationship was only found between metal bioaccessibility and its tissue concentration instead of between metal bioaccessibility and subcellular distribution. In addition, a significant relationship was only observed between metal health risks and its tissue concentration. The influence of metal bioaccessibilities on the health risks was limited. This may suggest that in the case of the colored oysters examined in this study, metal concentration instead of metal subcellular distribution could be the driving factor of the metal bioaccessibility, and metal concentration, instead of metal bioaccessibility, could be the driving factor of the metal health risks.",1
